0x124c, ZwGdiPolyTextOutW
0x124d, ZwGdiPtInRegion
0x124e, ZwGdiPtVisible
0x124f, ZwGdiQueryFonts
0x1250, NtGdiRemoveFontResourceW
0x1251, ZwGdiRemoveMergeFont
0x1252, NtGdiResetDC
0x1253, NtGdiResizePalette
0x1254, ZwGdiRoundRect
0x1255, NtGdiSTROBJ_bEnum
0x1256, NtGdiSTROBJ_bEnumPositionsOnly
0x1257, ZwGdiSTROBJ_bGetAdvanceWidths
0x1258, ZwGdiSTROBJ_dwGetCodePage
0x1259, NtGdiSTROBJ_vEnumStart
0x125a, NtGdiScaleViewportExtEx
0x125b, ZwGdiScaleWindowExtEx
0x125c, NtGdiSelectBrush
0x125d, NtGdiSelectClipPath
0x125e, ZwGdiSelectPen
0x125f, NtGdiSetBitmapAttributes
0x1260, NtGdiSetBrushAttributes
0x1261, NtGdiSetColorAdjustment
0x1262, NtGdiSetColorSpace
0x1263, NtGdiSetDeviceGammaRamp
0x1264, ZwGdiSetFontXform
0x1265, ZwGdiSetIcmMode
0x1266, NtGdiSetLinkedUFIs
0x1267, NtGdiSetMagicColors
0x1268, ZwGdiSetOPMSigningKeyAndSequenceNumbers
0x1269, NtGdiSetPUMPDOBJ
0x126a, ZwGdiSetPixelFormat
0x126b, ZwGdiSetRectRgn
0x126c, NtGdiSetSizeDevice
0x126d, NtGdiSetSystemPaletteUse
0x126e, ZwGdiSetTextJustification
0x126f, ZwGdiSfmGetNotificationTokens
0x1270, NtGdiStartDoc
0x1271, NtGdiStartPage
0x1272, NtGdiStrokeAndFillPath
0x1273, ZwGdiStrokePath
0x1274, NtGdiSwapBuffers
0x1275, NtGdiTransparentBlt
0x1276, ZwGdiUMPDEngFreeUserMem
0x1277, ZwGdiUnloadPrinterDriver
0x1278, ZwGdiUnmapMemFont
0x1279, NtGdiUpdateColors
0x127a, ZwGdiUpdateTransform
0x127b, NtGdiWidenPath
0x127c, NtGdiXFORMOBJ_bApplyXform
0x127d, NtGdiXFORMOBJ_iGetXform
0x127e, NtGdiXLATEOBJ_cGetPalette
0x127f, NtGdiXLATEOBJ_hGetColorTransform
0x1280, NtGdiXLATEOBJ_iXlate
0x1281, NtUserAddClipboardFormatListener
0x1282, NtUserAssociateInputContext
0x1283, NtUserBlockInput
0x1284, ZwUserBuildHimcList
0x1285, ZwUserBuildPropList
0x128a, ZwUserCheckAccessForIntegrityLevel
0x128c, NtUserCheckWindowThreadDesktop
0x128e, NtUserClipCursor
0x1290, ZwUserCreateInputContext
0x1292, NtUserCtxDisplayIOCtl
0x1293, ZwUserDestroyInputContext
0x1294, ZwUserDisableThreadIme
0x1296, ZwUserDisplayConfigSetDeviceInfo
0x1298, NtUserDoSoundDisconnect
0x1299, NtUserDragDetect
0x129a, ZwUserDragObject
0x129b, NtUserDrawAnimatedRects
0x129c, ZwUserDrawCaption
0x129d, ZwUserDrawCaptionTemp
0x129e, NtUserDrawMenuBarTemp
0x12a2, ZwUserEndTouchOperation
0x12a3, NtUserEvent
0x12a4, NtUserFlashWindowEx
0x12a5, ZwUserFrostCrashedWindow
0x12a6, NtUserGetAppImeLevel
0x12a8, ZwUserGetClipCursor
0x12a9, ZwUserGetClipboardViewer
0x12ab, NtUserGetCursorInfo
0x12ad, NtUserGetGestureConfig
0x12ae, ZwUserGetGestureExtArgs
0x12af, ZwUserGetGestureInfo
0x12b0, ZwUserGetGuiResources
0x12b1, ZwUserGetImeHotKey
0x12b2, NtUserGetImeInfoEx
0x12b3, ZwUserGetInputLocaleInfo
0x12b4, NtUserGetInternalWindowPos
0x12b5, NtUserGetKeyNameText
0x12b6, ZwUserGetKeyboardLayoutName
0x12b7, ZwUserGetLayeredWindowAttributes
0x12b8, NtUserGetListBoxInfo
0x12b9, ZwUserGetMenuIndex
0x12bb, NtUserGetMouseMovePointsEx
0x12bc, ZwUserGetPriorityClipboardFormat
0x12bd, ZwUserGetRawInputBuffer
0x12be, NtUserGetRawInputData
0x12bf, ZwUserGetRawInputDeviceInfo
0x12c0, ZwUserGetRawInputDeviceList
0x12c1, ZwUserGetRegisteredRawInputDevices
0x12c2, NtUserGetTopLevelWindow
0x12c3, ZwUserGetTouchInputInfo
0x12c4, ZwUserGetUpdatedClipboardFormats
0x12c5, ZwUserGetWOWClass
0x12c8, ZwUserGetWindowDisplayAffinity
0x12cc, ZwUserHardErrorControl
0x12cd, ZwUserHiliteMenuItem
0x12d1, ZwUserImpersonateDdeClientWindow
0x12d2, ZwUserInitTask
0x12d3, NtUserInitialize
0x12d5, ZwUserInjectGesture
0x12d8, ZwUserIsTouchWindow
0x12dd, NtUserMNDragLeave
0x12de, ZwUserMNDragOver
0x12e2, NtUserManageGestureHandlerWindow
0x12e3, NtUserMenuItemFromPoint
0x12e4, ZwUserMinMaximize
0x12e5, ZwUserModifyWindowTouchCapability
0x12e6, ZwUserNotifyIMEStatus
0x12e8, ZwUserOpenThreadDesktop
0x12eb, ZwUserPrintWindow
0x12ed, NtUserQueryInformationThread
0x12ee, ZwUserQueryInputContext
0x12ef, ZwUserQuerySendMessage
0x12f0, ZwUserRealChildWindowFromPoint
0x12f1, NtUserRealWaitMessageEx
0x12f2, NtUserRegisterErrorReportingDialog
0x12f7, ZwUserRegisterTasklist
0x12f9, NtUserRemoteConnect
0x12fa, ZwUserRemoteRedrawRectangle
0x12fb, NtUserRemoteRedrawScreen
0x12fc, NtUserRemoteStopScreenUpdates
0x12fd, NtUserRemoveClipboardFormatListener
0x12fe, NtUserResolveDesktopForWOW
0x12ff, ZwUserSendTouchInput
0x1300, ZwUserSetAppImeLevel
0x1302, ZwUserSetClassWord
0x1303, ZwUserSetCursorContents
0x1304, ZwUserSetDisplayConfig
0x1307, ZwUserSetImeInfoEx
0x1309, ZwUserSetInternalWindowPos
0x130c, ZwUserSetMenuContextHelpId
0x130d, NtUserSetMenuFlagRtoL
0x130e, ZwUserSetMirrorRendering
0x130f, ZwUserSetObjectInformation
0x1312, ZwUserSetSysColors
0x1313, NtUserSetSystemCursor
0x1314, ZwUserSetSystemTimer
0x1315, NtUserSetThreadLayoutHandles
0x1317, NtUserSetWindowDisplayAffinity
0x131a, NtUserSfmDestroyLogicalSurfaceBinding
0x131b, ZwUserSfmDxBindSwapChain
0x131c, ZwUserSfmDxGetSwapChainStats
0x1323, ZwUserSfmGetLogicalSurfaceBinding
0x1324, NtUserShowSystemCursor
0x1327, ZwUserTestForInteractiveUser
0x1329, NtUserUnloadKeyboardLayout
0x132c, ZwUserUnregisterSessionPort
0x132f, ZwUserUpdateInstance
0x1332, ZwUserUpdateWindowTransform
0x1333, ZwUserUserHandleGrantAccess
0x1336, ZwUserWaitForMsgAndEvent
0x1338, NtUserYieldTask
